,index,ID,strategy,label
90,2328,733,"Singing during dressing, brushing teeth, etc.",0.0
91,1999,559,Modeling appropraite behavior playing with peers.  Encouraging her to greet guests.  Hello and Goodbye.,2.0
92,1991,559,Attend social events.,0.0
93,1994,559,Continuing to build on her communication skills.,3.0
94,2001,559,"Modeling appropriate play.  Encouraging a game taking turns with a peer, like rolling a ball back and forth.",2.0
95,1995,559,Display an enthusiastic and encouraging attitude.,1.0
96,1993,559,Child is not yet attendind day care or preschool.,4.0
97,2006,559,Teaching the sounds of letters and encouraging her to mimic them.,3.0
98,1998,559,Include her in everyghing we do I  whatever way we can.  ,1.0
99,1997,559,Follow advice from therapists.,0.0
100,2003,559,"Saying and signing ""bath"" while she waits for mom to fill the tub.Engaging her in a game of splash, taking tutns while in the tub.Giving her a turn with the washcloth to wash her body.",1.0
101,1992,559,"Be connected and involved with community groups I.e, church, school, etc.",0.0
102,2004,559,"Saying and signing ""eat"".  I ask her if she's hungry and wait for her to sign ""eat""Serve her food on a plate so thst she can self feed.Give her a turn with the fork spoon to practice putting them in her mouth.",1.0
103,2005,559,Socialize with other families who have children close in age.,0.0
104,2000,559,"Modeling appropriate imaginitive play with a doll, encouraging her to mimic the behavior.",2.0
105,1996,559,Engaging with her and the video during screen time  to help her understand and interact.,0.0
106,2002,559,"Requesting her to open her mouth ""say ah"" for me to brush her teeth.Giving her a turn with the toothbrush to practice brushing her teeth.While dressing, ask her, as well as guide her to push her arm through the sleeves of her shirt.",1.0
107,160,3038.0,My 5 year old is a happy and healthy little boy,4.0
108,165,3038.0,He will poo in his jocks and then flush the pooh into the toilet himself.,4.0
109,165,3038.0,He will poo in his jocks and then flush the pooh into the toilet himself.,4.0
110,164,3038.0,His 6 year old brother has no problem with the toilet at all.,4.0
111,162,3038.0,He will pee in the toilet no problem,4.0
112,160,3038.0,My 5 year old is a happy and healthy little boy,4.0
113,163,3038.0, He will also hold on and not poo for days until he produces a giant poo in his jocks.,4.0
114,162,3038.0,He will pee in the toilet no problem,4.0
115,161,3038.0,He refuses to poo on the toilet and soils his pants.,4.0
116,163,3038.0, He will also hold on and not poo for days until he produces a giant poo in his jocks.,4.0
117,164,3038.0,His 6 year old brother has no problem with the toilet at all.,4.0
118,161,3038.0,He refuses to poo on the toilet and soils his pants.,4.0
119,18,3010.0,He had two courses of oral Amoxicillin back in May without anyone looking at his ear,4.0
120,17,3010.0,hes just said now his other ear is really hurting too,4.0
121,19,3010.0,theres no way of knowing if they are needed but i can only go off how he is.,4.0
122,17,3010.0,hes just said now his other ear is really hurting too,4.0
123,19,3010.0,theres no way of knowing if they are needed but i can only go off how he is.,4.0
124,20,3010.0,My 4.5 year old has been poorly this week with a cold and thismorning he saw the doctors,4.0
125,20,3010.0,My 4.5 year old has been poorly this week with a cold and thismorning he saw the doctors,4.0
126,18,3010.0,He had two courses of oral Amoxicillin back in May without anyone looking at his ear,4.0
127,1193,152,He loves having his sisters around to play with him and do some of his exercises with,4.0
128,1199,152,My child eats better when there is little to no texture. We are working on adding cracker crumbs gradually to his food. We are also trying to use a nubby to get his mouth used to texture.,1.0
129,1192,152,financial means,0.0
130,1203,152,We are working on him being laid in bed awake and letting him soothe himself to sleep,1.0
131,1201,152,My child loves to have his sisters home and near him. ,4.0
132,1200,152,My child falls asleep and sleeps best while I am holding or lying near him. I would like to be able to have him fall asleep independently and soothe himself back to sleep when he wakes up,4.0
133,1195,152,I would love to have him participate in more activities outside of the home but financially can't afford it due to medical bills. ,4.0
134,1194,152,He loves to see new things and be surrounded by people,4.0
135,1198,152,"information on groups, classes",0.0
136,1196,152,I would love to have him sign up for music classes and to be able to socially learn music,4.0
137,1197,152,I would love to sign him up for some sort of music class. He loves music,4.0
138,1202,152,We are working on him accepting different textures and letting him feed himself a biscuit. ,1.0
139,1204,152,we would love the financial means to sign him up for these types of classes,4.0
140,431,02-072,"Eating - she refuses or takes an excessive amount of time. Tried rewards, using a timer, loss of privliedges",2.0
141,365,02-072,JK daily schooling,0.0
142,415,02-072,Consisten routines and expectations,0.0
143,517,02-072,Needs help with maintaining focus in group setting,4.0
144,416,02-072,Constant support and supervision,1.0
145,555,02-072,Requires re-direction and prompting,4.0
146,412,02-072,"Cleaning up toys - make it a game/challenge, reward good work",2.0
147,417,02-072,Could benefit from more one-to-one support,1.0
148,363,02-072,Attends before and after school programs,0.0
149,366,02-072,Try to involve our kids in all aspects of our daily lives,1.0
150,547,02-072,Prompt to wish/wipe face after meals,0.0
151,550,02-072,redirecting to maintain focus,0.0
152,457,02-072,Good support from school staff,1.0
153,554,02-072,Requires additional time to answer/participate,4.0
154,364,02-072,Encourage independence where appropriate,1.0
155,421,02-072,Designate specific therapy time during the day,0.0
156,1529,3141.0,"like they did in previous generations), ",4.0
157,1532,3141.0, if that isn't sufficient. ,4.0
158,1533,3141.0," be sure that your child is developing normally, ",4.0
159,1524,3141.0,"It's not unheard of, of course, ",4.0
160,1527,3141.0,"(which, with SIDS/Crib Death, ",4.0
161,1524,3141.0,"It's not unheard of, of course, ",4.0
162,1534,3141.0,even if he's not crawling/creeping.  ,4.0
163,1538,3141.0, but it doesn't hurt to ask for testing.,4.0
164,1535,3141.0,What does your child do when you put him on his tummy? (or her?),4.0
165,1529,3141.0,"like they did in previous generations), ",4.0
166,1537,3141.0,"Even Paediatricians aren't usually ones to sound the alarm at an early age,",4.0
167,1525,3141.0,and standing and walking may not even be affected. ,4.0
168,1532,3141.0, if that isn't sufficient. ,4.0
169,1538,3141.0, but it doesn't hurt to ask for testing.,4.0
170,1523,3141.0,How old is your child?  ,4.0
171,1536,3141.0,"You're right to question and be concerned, ",4.0
172,1536,3141.0,"You're right to question and be concerned, ",4.0
173,1527,3141.0,"(which, with SIDS/Crib Death, ",4.0
174,1533,3141.0," be sure that your child is developing normally, ",4.0
175,1526,3141.0,What happens when children don't spend time on their stomachs ,4.0
176,1534,3141.0,even if he's not crawling/creeping.  ,4.0
177,1531,3141.0,This could affect things like sports and handwriting,4.0
178,1537,3141.0,"Even Paediatricians aren't usually ones to sound the alarm at an early age,",4.0
179,1528,3141.0,most babies don't sleep on their stomachs ,4.0
180,1528,3141.0,most babies don't sleep on their stomachs ,4.0
181,1523,3141.0,How old is your child?  ,4.0
182,1530,3141.0,they don't develop upper-body strength. ,4.0
183,1530,3141.0,they don't develop upper-body strength. ,4.0
184,1531,3141.0,This could affect things like sports and handwriting,4.0
185,1526,3141.0,What happens when children don't spend time on their stomachs ,4.0
186,1525,3141.0,and standing and walking may not even be affected. ,4.0
187,1535,3141.0,What does your child do when you put him on his tummy? (or her?),4.0
188,1514,3139.0,Valid and right observation ,4.0
189,1509,3139.0,"I Kid is a bottom shuffler, ",4.0
190,1509,3139.0,"I Kid is a bottom shuffler, ",4.0
191,1513,3139.0,i mean are their bones weak or some muscle weakness.,4.0
192,1512,3139.0,"the babies who bottom shuffle are they weak, ",4.0
193,1515,3139.0,I must say.,4.0
194,1510,3139.0,I have heard these babies dont crawl they start walking directly. ,4.0
195,1510,3139.0,I have heard these babies dont crawl they start walking directly. ,4.0
196,1511,3139.0,"So I am wondering, ",4.0
197,1511,3139.0,"So I am wondering, ",4.0
198,1512,3139.0,"the babies who bottom shuffle are they weak, ",4.0
199,1513,3139.0,i mean are their bones weak or some muscle weakness.,4.0
200,1515,3139.0,I must say.,4.0
201,1514,3139.0,Valid and right observation ,4.0
202,931,3112.0, In America half the schoolchildren are on one drug or another,4.0
203,929,3112.0,Despite years of expensive research there is still no valid laboratory test which proves that ADHD exists,4.0
204,933,3112.0,contain amphetamines  yet drug companies promote them as safe ,4.0
205,933,3112.0,contain amphetamines  yet drug companies promote them as safe ,4.0
206,930,3112.0, checklist of so called symptoms are just typical ways all kids behave especially boys. ,4.0
207,927,3112.0,They are so quick nowadays to try and label children ,4.0
208,936,3112.0,honestly no child is safe  from the prying eyes of psychiatrists and psychologists.  ,4.0
209,932,3112.0, Many kids have actually died from  the side effects of stimulant drugs  ,4.0
210,936,3112.0,honestly no child is safe  from the prying eyes of psychiatrists and psychologists.  ,4.0
211,926,3112.0,can I say as a mum of 5 He sounds like a very normal kid to me . ,4.0
212,928,3112.0,also the drug companies are making a fortune out of  it  . ,4.0
213,929,3112.0,Despite years of expensive research there is still no valid laboratory test which proves that ADHD exists,4.0
214,927,3112.0,They are so quick nowadays to try and label children ,4.0
215,926,3112.0,can I say as a mum of 5 He sounds like a very normal kid to me . ,4.0
216,928,3112.0,also the drug companies are making a fortune out of  it  . ,4.0
217,937,3112.0,  He sounds like a real little charactor who will do well in life ,4.0
218,931,3112.0, In America half the schoolchildren are on one drug or another,4.0
219,932,3112.0, Many kids have actually died from  the side effects of stimulant drugs  ,4.0
220,934,3112.0,Diagnosing kids with behavioural problems under the guise of mental health ,4.0
221,935,3112.0,big business for pharmaceuticals ,4.0
222,930,3112.0, checklist of so called symptoms are just typical ways all kids behave especially boys. ,4.0
223,935,3112.0,big business for pharmaceuticals ,4.0
224,937,3112.0,  He sounds like a real little charactor who will do well in life ,4.0
225,934,3112.0,Diagnosing kids with behavioural problems under the guise of mental health ,4.0
226,2210,684,Goes to preschool currently so he knows what it is like to interact with his peers. ,4.0
227,2214,684,Listens and follows orders most of the time. ,4.0
228,2217,684,Processes what he sees on television (i.e. such as a cartoon character being eaten by a shark). ,4.0
229,2212,684,Is able to actively participate in many of the activities that we do which helps gauge his interest. ,0.0
230,2222,684,The activities he learns at preschool and at home that are applied at preschool. ,0.0
231,2218,684,"Providing support, but also being firm in the things that he must do on his own. ",1.0
232,2213,684,Likes to read. Knows many of the books that we read on a daily basis. Will take turns reading the same books. ,1.0
233,2207,684,Divide and explain the responsibility of helping each other out in daily household chores. ,0.0
234,2223,684,The structure and the consistency of going to preschool. ,0.0
235,2227,684,"Understands that in order to interact with his peers he must ""be nice."" ",3.0
236,2209,684,"Enjoys putting the laundry into the washer, especially being able to toss in the soap. Thinks of this activity as a game. ",2.0
237,2216,684,Organized settings. ,0.0
238,2228,684,Understands to a great extent what I am telling him to do. ,3.0
239,2221,684,Takes him away from the daily routine of being home aside from going to preschool. ,0.0
240,2220,684,Realizes when he has to get ready because we are going somewhere. Will generally follow through on completing the task at hand. ,4.0
241,2219,684,Read together. ,0.0
242,2215,684,Loves to use his imagination and play with his toys and cars ,4.0
243,2208,684,Enjoys going out on neighborhood outings. ,4.0
244,2224,684,"The teachers and staff make the children feel welcome, a great reason why the kids like going to school. ",0.0
245,2206,684,Climbs up on the counter to brush his teeth. Realizes this a a normal everday routine before school. ,0.0
246,2211,684,Interaction with peers. ,0.0
247,2225,684,Understands that he is a big boy now and that going to school for a couple of hours a week will help him in being able to play with other children. ,3.0
248,2226,684,Understands that he should not hit other children. ,3.0
249,2229,684,Understands when I tell him to pick up his toys from the living room because I am going to sweep the floor. ,3.0
250,3071,979,"help decide what to have for dinner, help plan meals.",1.0
251,3075,979,"spend time at grandparents house, friends house.",0.0
252,3067,979,"be more self sufficient in cutting up food, pouring his own drink, etc.",1.0
253,3072,979,"help setting table, cleaning up table, etc.",1.0
254,3074,979,keep a regular daily routine.,0.0
255,3069,979,having more space in home and yard to support activities ,0.0
256,3068,979,having more money to support enrollment in groups and sports,0.0
257,3073,979,"involve child in helping with daily activities; taking care of pets, etc. ",1.0
258,3070,979,having more time home with child,0.0
259,141,01-057,Not sure how to answer this one. Her brother watches TV before school and she might be there but shows no real interest.,4.0
260,139,01-057,Encourage as she tries new things,1.0
261,140,01-057,"Make sure she has age appropriate books, toys, activities",0.0
262,564,01-057,"She is 15 months old, I feel as though everything sometimes helps, sometimes hinders. Nothing has changed because of her hospital stay",4.0
263,142,01-057,Spend one on one time showing/explaining things,0.0
264,313,3057.0,"As far as hard/rubbery, I’m not sure how to tell that either.",4.0
265,307,3057.0,My son is almost 5 years old.,4.0
266,318,3057.0, I am worried this could be something very serious. ,4.0
267,312,3057.0,I’m not 100% sure I know how to completely tell. ,4.0
268,315,3057.0,The doctor has never said anything about them. ,4.0
269,313,3057.0,"As far as hard/rubbery, I’m not sure how to tell that either.",4.0
270,319,3057.0,wanted to add that his nodes are further back on the right side of his neck.,4.0
271,320,3057.0, I don’t know if it is relative that they are not in the typical spot ,4.0
272,316,3057.0, I also noticed that his tonsils are huge! ,4.0
273,317,3057.0,This is not something caused by any recent infection or even Strep.,4.0
274,309,3057.0,The nodes have not ever gotten larger,4.0
275,320,3057.0, I don’t know if it is relative that they are not in the typical spot ,4.0
276,309,3057.0,The nodes have not ever gotten larger,4.0
277,308,3057.0, He has had a cluster of roughly 5 nodes  on the right side of his neck for 3 years. ,4.0
278,319,3057.0,wanted to add that his nodes are further back on the right side of his neck.,4.0
279,318,3057.0, I am worried this could be something very serious. ,4.0
280,312,3057.0,I’m not 100% sure I know how to completely tell. ,4.0
281,311,3057.0, They do seem fixed in place,4.0
282,310,3057.0,they are visible when he turns his neck or when he gets upset. ,4.0
283,311,3057.0, They do seem fixed in place,4.0
284,310,3057.0,they are visible when he turns his neck or when he gets upset. ,4.0
285,316,3057.0, I also noticed that his tonsils are huge! ,4.0
286,317,3057.0,This is not something caused by any recent infection or even Strep.,4.0
287,314,3057.0," They are firm, for sure.",4.0
288,315,3057.0,The doctor has never said anything about them. ,4.0
289,308,3057.0, He has had a cluster of roughly 5 nodes  on the right side of his neck for 3 years. ,4.0
290,314,3057.0," They are firm, for sure.",4.0
291,307,3057.0,My son is almost 5 years old.,4.0
292,1172,142,Tell them what's going to happen and what we are going to do,0.0
293,1171,142,Nothing,4.0
294,1174,142,We have family time.,0.0
295,1173,142,We also read with her.,0.0
296,1170,142,I really don't have any,4.0
297,1175,142,We teach her different things like how to pour.,3.0
298,239,3047.0,"Nowadays there's a huge demand for such infant warmer unit, incubators and other equipment for new born infants",4.0
299,241,3047.0,operational charge for using those equipment is comparatively high,4.0
300,240,3047.0, productions is very less in number,4.0
301,239,3047.0,"Nowadays there's a huge demand for such infant warmer unit, incubators and other equipment for new born infants",4.0
302,240,3047.0, productions is very less in number,4.0
303,241,3047.0,operational charge for using those equipment is comparatively high,4.0
304,363,3065.0,However she does have a tummy,4.0
305,366,3065.0, I thought at approaching 10 it would have gone.,4.0
306,366,3065.0, I thought at approaching 10 it would have gone.,4.0
307,365,3065.0,She has always had a tummy but it seems to have got bigger,4.0
308,362,3065.0,She has a perfect bmi and is not overweight.,4.0
309,364,3065.0,it reminds me a little of how toddlers tummy’s are only a bit bigger,4.0
310,365,3065.0,She has always had a tummy but it seems to have got bigger,4.0
311,364,3065.0,it reminds me a little of how toddlers tummy’s are only a bit bigger,4.0
312,363,3065.0,However she does have a tummy,4.0
313,362,3065.0,She has a perfect bmi and is not overweight.,4.0
314,1925,537,"Being well rested, fed and toileted before the event.",0.0
315,1924,537,Being well rested ahead of time (not too many distractions/stimulus),0.0
316,1933,537,"He needs more adult help to learn how to socialize with other kids.  The desire is there, but the communication skills are not.",4.0
317,1942,537,"Making sure he has enough alone time/quiet time when we do have guests over, so he is not overstimulated.",0.0
318,1949,537,Taking adequate time to make sure he can interact/engage (i.e. do not rush this but take 3x the amount of time than is needed for neurotypical child),0.0
319,1932,537,"He has too many therapy sessions now (speech, occupational therapy) to fit in lessons as well, though we did try swimming lessons.  He needs more communicative skills first, or specialized (autism-specific) lessons/sessions.",4.0
320,1928,537,Do it as a family,0.0
321,1948,537,Spend time with him.,0.0
322,1946,537,Rewards for completed task,2.0
323,1939,537,"Let him have enough quiet/free time to centre himself, before requesting his participation in group/family activities",0.0
324,1930,537,Having a parent's undivided attention (i.e. one parent is not struggling to get the attention of two boys). ,0.0
325,1943,537,Making sure he's well fed and gone to the bathroom before we go.,0.0
326,1931,537,having the opportunity for many body breaks during the event.,0.0
327,1923,537,"An educative assistant makes all the difference.  We have to pay out of pocket for this at private kindergarten in the mornings, the public system SOMETIMES provides one in the afternoons at his public kindergarten class.",0.0
328,1941,537,Making sure he can 'practice' his social skills by joining groups/other kids every day,3.0
329,1938,537,Knowing well in advance what to expect from the event.,0.0
330,1937,537,"Keep him focussed/on-task, and provide incentives, such as high fives and bedtime snack (fruit) or read his favourite book when done.",2.0
331,1927,537,Control the amount of TV or tablet time to make time for these other activities.,0.0
332,1926,537,Bringing smart phone/tablet in case he gets fussy,0.0
333,1940,537,"letting him know well in advance what to expect of the outing, in clear, simple language ('social story')",0.0
334,1944,537,More adult participation (he needs 1 on 1 supervision to help him stay within the 'rules' of a game),0.0
335,1935,537,Invite more kids with similar developmental disorder (autism) for play dates,0.0
336,1934,537,"If we had more family or outside help, we'd likely have him in one lesson/activity a week but we can't afford the time now with all of his therapy and his brothers' activities as well",4.0
337,1936,537,Invite more sympathetic families/friends over who will engage with my son with autism,0.0
338,1929,537,Do them outside is the best strategy (away from other distractions),0.0
339,1945,537,Prepare him in advance for what to expect.,0.0
340,1947,537,"Seperate him from the others of the family, so he has one parent for focus",0.0
341,2700,3197.0,the symptoms seem to get worse ,4.0
342,2700,3197.0,the symptoms seem to get worse ,4.0
343,2685,3197.0,"is suffering from Toddler's Diarrheoa at the moment, ",4.0
344,2713,3197.0,until they reach 5-6 years of age!!,4.0
345,2708,3197.0,DID eat plenty fruit ,4.0
346,2689,3197.0,and would not eat any solid food. ,4.0
347,2690,3197.0,She would only take milk,4.0
348,2714,3197.0,the symptoms will greatly improve.,4.0
349,2704,3197.0, after taking solid food.,4.0
350,2692,3197.0,"Once the viral infection cleared up, ",4.0
351,2695,3197.0,At the beginning ,4.0
352,2702,3197.0," we are not too concerned,",4.0
353,2712,3197.0, it can carry on ,4.0
354,2702,3197.0," we are not too concerned,",4.0
355,2691,3197.0, (full fat cow's milk),4.0
356,2692,3197.0,"Once the viral infection cleared up, ",4.0
357,2697,3197.0,(her normal was one) ,4.0
358,2693,3197.0,she still would not eat solids ,4.0
359,2686,3197.0,which was diagnosed this morning.,4.0
360,2705,3197.0,"Her diet could contain more fibre, ",4.0
361,2688,3197.0,she had a viral throat infection ,4.0
362,2694,3197.0,and the diarrheoa started.,4.0
363,2687,3197.0,Approx 2 weeks ago ,4.0
364,2712,3197.0, it can carry on ,4.0
365,2714,3197.0,the symptoms will greatly improve.,4.0
366,2711,3197.0,I did get a bit of a shock,4.0
367,2709,3197.0,HAS BEEN drinking full-fat milk ,4.0
368,2685,3197.0,"is suffering from Toddler's Diarrheoa at the moment, ",4.0
369,2707,3197.0,"she DID NOT drink juice of any description, ",4.0
370,2698,3197.0,"and these were very soft, ",4.0
371,2707,3197.0,"she DID NOT drink juice of any description, ",4.0
372,2697,3197.0,(her normal was one) ,4.0
373,2706,3197.0,Before the viral infection ,4.0
374,2693,3197.0,she still would not eat solids ,4.0
375,2690,3197.0,She would only take milk,4.0
376,2684,3197.0,Our 20 month old daughter ,4.0
377,2709,3197.0,HAS BEEN drinking full-fat milk ,4.0
378,2711,3197.0,I did get a bit of a shock,4.0
379,2703,3197.0, though she is often being sick,4.0
380,2694,3197.0,and the diarrheoa started.,4.0
381,2688,3197.0,she had a viral throat infection ,4.0
382,2684,3197.0,Our 20 month old daughter ,4.0
383,2710,3197.0,since she was 12 months old.,4.0
384,2713,3197.0,until they reach 5-6 years of age!!,4.0
385,2708,3197.0,DID eat plenty fruit ,4.0
386,2691,3197.0, (full fat cow's milk),4.0
387,2686,3197.0,which was diagnosed this morning.,4.0
388,2701,3197.0,As her general health is excellent,4.0
389,2704,3197.0, after taking solid food.,4.0
390,2701,3197.0,As her general health is excellent,4.0
391,2689,3197.0,and would not eat any solid food. ,4.0
392,2695,3197.0,At the beginning ,4.0
393,2699,3197.0,but now it seems as if the milk goes straight through her. ,4.0
394,2703,3197.0, though she is often being sick,4.0
395,2705,3197.0,"Her diet could contain more fibre, ",4.0
396,2696,3197.0,she maybe had 3 dirty nappies per day ,4.0
397,2696,3197.0,she maybe had 3 dirty nappies per day ,4.0
398,2698,3197.0,"and these were very soft, ",4.0
399,2710,3197.0,since she was 12 months old.,4.0
400,2706,3197.0,Before the viral infection ,4.0
401,2687,3197.0,Approx 2 weeks ago ,4.0
402,2699,3197.0,but now it seems as if the milk goes straight through her. ,4.0
403,1705,3147.0," but I couldn't,",4.0
404,1683,3147.0, they said it was hand foot and mouth. ,4.0
405,1677,3147.0,"I didn't no what was wrong with him, ",4.0
406,1680,3147.0,I just couldn't keep his temputre down. ,4.0
407,1679,3147.0,this was going on for at least 2 weeks ,4.0
408,1682,3147.0,cracked lips & rash around his mouth. ,4.0
409,1691,3147.0,he said that wasn't right. ,4.0
410,1701,3147.0,now I'm worried it could affect his heart.,4.0
411,1681,3147.0,"Within a few days he developed this rash on his hands, feet, arms legs, ",4.0
412,1698,3147.0,we just mentioned how ill he was back in March ,4.0
413,1698,3147.0,we just mentioned how ill he was back in March ,4.0
414,1678,3147.0,"and they say it's viral, ",4.0
415,1704,3147.0,I did try to put a picture of him on this link,4.0
416,1699,3147.0,he said sounds to me like Kawasaki disease. ,4.0
417,1692,3147.0,I don't have any faith in doctors anymore.,4.0
418,1692,3147.0,I don't have any faith in doctors anymore.,4.0
419,1685,3147.0,he was going delirious. ,4.0
420,1693,3147.0,3 month later it is still on my mind ,4.0
421,1691,3147.0,he said that wasn't right. ,4.0
422,1696,3147.0, my son has another viral infection ,4.0
423,1682,3147.0,cracked lips & rash around his mouth. ,4.0
424,1690,3147.0,"The consultant diagnosed him with sweets syndrome, ",4.0
425,1684,3147.0,he was just so poorly with the temperature ,4.0
426,1699,3147.0,he said sounds to me like Kawasaki disease. ,4.0
427,1702,3147.0,"I just wanted to no how Kd effected your son,",4.0
428,1706,3147.0,Glad to hear you little one is making a full recovery ,4.0
429,1693,3147.0,3 month later it is still on my mind ,4.0
430,1679,3147.0,this was going on for at least 2 weeks ,4.0
431,1678,3147.0,"and they say it's viral, ",4.0
432,1676,3147.0,Back in March this year my son was so poorly ,4.0
433,1694,3147.0,"as all my sons fingers, toes have peeled ",4.0
434,1703,3147.0,Hope to hear from you soon,4.0
435,1706,3147.0,Glad to hear you little one is making a full recovery ,4.0
436,1697,3147.0,"and we wanted to make sure it didn't go to his chest, ",4.0
437,1680,3147.0,I just couldn't keep his temputre down. ,4.0
438,1688,3147.0,that his body was fighting another infection ,4.0
439,1704,3147.0,I did try to put a picture of him on this link,4.0
440,1700,3147.0, he hasn't had no treatment ,4.0
441,1688,3147.0,that his body was fighting another infection ,4.0
